user_name,bid_no,name_of_work,category,ministry_and_department,quantity,emd,exemption,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6492472,Fume Exhaust System with Scrubber or Fume Hood with Scrubber,,Department of Space - Department of Space,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8134104,https://bidplus.gem.gov.in/showbidDocument/8134104,16-08-2025 15:00:00
mahi,GEM/2025/B/6494470,SPIRAL HAIR SPRING,,Ministry of Steel - Rashtriya Ispat Nigam Limited,24,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8136379,https://bidplus.gem.gov.in/showbidDocument/8136379,16-08-2025 11:00:00
mahi,GEM/2025/B/6500823,"SUPPLY - 5 HEAD COLD FLARING UNIT,ERECTION & COMMISIONING",,Ministry of Petroleum and Natural Gas - NA,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8143656,https://bidplus.gem.gov.in/showbidDocument/8143656,16-08-2025 15:00:00
mahi,GEM/2025/B/6499390,Desktop Computer,,PMO - Department of Atomic Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8142004,https://bidplus.gem.gov.in/showbidDocument/8142004,16-08-2025 09:00:00
mahi,GEM/2025/B/6499175,"Suspended Electro magnet, Model– SE– 7530 Suspended electro magnet, Style-3-SCS7530-8206, Seria",,PMO - Department of Atomic Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8141754,https://bidplus.gem.gov.in/showbidDocument/8141754,16-08-2025 09:00:00
mahi,GEM/2025/B/6495339,"SPR, TC, 50CRV4, 11 MM, 1/D-23462/00 PART 02,VOLUTE SPRG, 03 1706900350 CROSS TRANSFER",,Ministry of Steel - Rashtriya Ispat Nigam Limited,15,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8137360,https://bidplus.gem.gov.in/showbidDocument/8137360,16-08-2025 13:00:00
mahi,GEM/2025/B/6495181,"CHAIN, SLING, IS2760, 4t, 580MM, C/MGNT HLDNG",,Ministry of Steel - Rashtriya Ispat Nigam Limited,20,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8137175,https://bidplus.gem.gov.in/showbidDocument/8137175,16-08-2025 12:00:00
mahi,GEM/2025/B/6494767,"2031803,2031804,2033035,2033036,2033037,2033039,2033040,2033041,2033042",,Ministry of Steel - Rashtriya Ispat Nigam Limited,616,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8136704,https://bidplus.gem.gov.in/showbidDocument/8136704,16-08-2025 11:00:00
mahi,GEM/2025/B/6491010,Custom Bid for Services - SchA1 MTM NS Daily or trip maintenance of TL coaches at pit line at Prima,,Ministry of Railways - Indian Railways,6,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8132493,https://bidplus.gem.gov.in/showbidDocument/8132493,16-08-2025 17:00:00
mahi,GEM/2025/B/6397876,HOSE ASSY NONMETALIC FIRE FIGHTING,,Ministry of Defence - Department of Military Affairs,15,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8027345,https://bidplus.gem.gov.in/showbidDocument/8027345,16-08-2025 14:00:00
mahi,GEM/2024/B/5129164,CRYO SPRAY,,Ministry of Health and Family Welfare - Department of Health and Family Welfare,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/6606020,https://bidplus.gem.gov.in/showbidDocument/6606020,16-08-2025 09:00:00
mahi,GEM/2025/B/6169946,Integrated Ultrasonic & Bipolar In single Instrument,,Ministry of Health and Family Welfare - Department of Health and Family Welfare,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7772750,https://bidplus.gem.gov.in/showbidDocument/7772750,16-08-2025 09:00:00
mahi,GEM/2025/B/6468901,"BRANDING ELECTRODE1,BRANDING ELECTRODE2,BRANDING ELECTRODE3,BRANDING ELECTRODE4,BRANDING ELECTRODE5",,Ministry of Steel - Rashtriya Ispat Nigam Limited,27,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8107493,https://bidplus.gem.gov.in/showbidDocument/8107493,16-08-2025 17:00:00
mahi,GEM/2025/B/6514201,Portable Fire Extinguishers (V2) as per IS 15683:2018,,Department of Space - Department of Space,16,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8158897,https://bidplus.gem.gov.in/showbidDocument/8158897,16-08-2025 12:00:00
mahi,GEM/2025/B/6502819,Custom Bid for Services - Refilling of Fire extinguishers,,Ministry of Power - POWER GRID Corporation OF INDIA Limited,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8145955,https://bidplus.gem.gov.in/showbidDocument/8145955,16-08-2025 11:00:00
mahi,GEM/2025/B/6434660,High Mast Lighting Tower for large area with LED Flood Lighting System,,Ministry of Power - POWER GRID Corporation OF INDIA Limited,3,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8068631,https://bidplus.gem.gov.in/showbidDocument/8068631,16-08-2025 11:00:00
mahi,GEM/2025/B/6498328,"100254624 M1613999719 SH 10 PIPE: FE410, BE, 12MM, 1300MM, 1324MM",,Ministry of Power - NA,100,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8140782,https://bidplus.gem.gov.in/showbidDocument/8140782,16-08-2025 19:00:00
mahi,GEM/2025/B/6518102,"Construction,Concrete Stage,Painting,Fiber Sheet,Labour",,Ministry of Defence - Department of Defence,1889,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8163248,https://bidplus.gem.gov.in/showbidDocument/8163248,16-08-2025 14:00:00
mahi,GEM/2025/B/6519736,T4S AUDIT,,Ministry of Petroleum and Natural Gas - NA,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8165101,https://bidplus.gem.gov.in/showbidDocument/8165101,16-08-2025 18:00:00
mahi,GEM/2025/B/6318016,Custom Bid for Services - Hiring of Fire Fighting Services -17 Nos as per scope of work for 3 years,,Ministry of Defence - Department of Defence Research & Development,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7937073,https://bidplus.gem.gov.in/showbidDocument/7937073,16-08-2025 10:00:00
mahi,GEM/2025/B/6522095,Television (TV) (V2),,Ministry of Petroleum and Natural Gas - Bharat Petroleum Corporation Ltd,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8167774,https://bidplus.gem.gov.in/showbidDocument/8167774,16-08-2025 16:00:00
mahi,GEM/2025/B/6529164,Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,,Ministry of Education - Department of School Education and Literacy,6,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8175730,https://bidplus.gem.gov.in/showbidDocument/8175730,16-08-2025 13:00:00
mahi,GEM/2025/B/6529064,Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,,Ministry of Education - Department of School Education and Literacy,3,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8175624,https://bidplus.gem.gov.in/showbidDocument/8175624,16-08-2025 13:00:00
mahi,GEM/2025/B/6484297,"Monthly Basis Cab and Taxi Hiring Service - Without Fuel - SUV; Mahindra Scorpio; 2025; 0-25,000 km",,Ministry of Power - POWER GRID Corporation OF INDIA Limited,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8124974,https://bidplus.gem.gov.in/showbidDocument/8124974,16-08-2025 19:00:00
mahi,GEM/2025/B/6470395,"Financial Audit Services - Review of Financial Statements, Audit report; CAG Empaneled Audit or CA ",,Ministry of Commerce and Industry - Department of Commerce,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8109164,https://bidplus.gem.gov.in/showbidDocument/8109164,16-08-2025 16:00:00
mahi,GEM/2025/B/6378734,"Collection & Disposal Waste Management Service - Collection, Transportation, Unloading, Segregation",,Ministry of Defence - Department of Military Affairs,910,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8005598,https://bidplus.gem.gov.in/showbidDocument/8005598,16-08-2025 17:00:00
mahi,GEM/2025/B/6492472,Fume Exhaust System with Scrubber or Fume Hood with Scrubber,,Department of Space - Department of Space,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8134104,https://bidplus.gem.gov.in/showbidDocument/8134104,16-08-2025 15:00:00
mahi,GEM/2025/B/6494470,SPIRAL HAIR SPRING,,Ministry of Steel - Rashtriya Ispat Nigam Limited,24,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8136379,https://bidplus.gem.gov.in/showbidDocument/8136379,16-08-2025 11:00:00
mahi,GEM/2025/B/6500823,"SUPPLY - 5 HEAD COLD FLARING UNIT,ERECTION & COMMISIONING",,Ministry of Petroleum and Natural Gas - NA,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8143656,https://bidplus.gem.gov.in/showbidDocument/8143656,16-08-2025 15:00:00
mahi,GEM/2025/B/6499390,Desktop Computer,,PMO - Department of Atomic Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8142004,https://bidplus.gem.gov.in/showbidDocument/8142004,16-08-2025 09:00:00
